star_id,cluster,star_id_base,subtipo_rrlyrae
OGLEIII_OGLE-LMC-RRLYR-11388,1,OGLE-LMC-RRLYR-11388,RRab
OGLEIII_OGLE-LMC-RRLYR-11389,1,OGLE-LMC-RRLYR-11389,RRab
OGLEIII_OGLE-LMC-RRLYR-11390,6,OGLE-LMC-RRLYR-11390,RRc
OGLEIII_OGLE-LMC-RRLYR-11391,3,OGLE-LMC-RRLYR-11391,RRab
OGLEIII_OGLE-LMC-RRLYR-11393,1,OGLE-LMC-RRLYR-11393,RRab
OGLEIII_OGLE-LMC-RRLYR-11394,4,OGLE-LMC-RRLYR-11394,RRab
OGLEIII_OGLE-LMC-RRLYR-11395,2,OGLE-LMC-RRLYR-11395,RRe
OGLEIII_OGLE-LMC-RRLYR-11396,4,OGLE-LMC-RRLYR-11396,RRab
OGLEIII_OGLE-LMC-RRLYR-11397,1,OGLE-LMC-RRLYR-11397,RRab
OGLEIII_OGLE-LMC-RRLYR-11398,5,OGLE-LMC-RRLYR-11398,RRab
OGLEIII_OGLE-LMC-RRLYR-11399,4,OGLE-LMC-RRLYR-11399,RRab
OGLEIII_OGLE-LMC-RRLYR-11400,2,OGLE-LMC-RRLYR-11400,RRc
OGLEIII_OGLE-LMC-RRLYR-11401,2,OGLE-LMC-RRLYR-11401,RRab
OGLEIII_OGLE-LMC-RRLYR-11402,2,OGLE-LMC-RRLYR-11402,RRc
OGLEIII_OGLE-LMC-RRLYR-11403,5,OGLE-LMC-RRLYR-11403,RRab
OGLEIII_OGLE-LMC-RRLYR-11404,1,OGLE-LMC-RRLYR-11404,RRab
OGLEIII_OGLE-LMC-RRLYR-11405,5,OGLE-LMC-RRLYR-11405,RRab
OGLEIII_OGLE-LMC-RRLYR-11406,4,OGLE-LMC-RRLYR-11406,RRab
OGLEIII_OGLE-LMC-RRLYR-11407,6,OGLE-LMC-RRLYR-11407,RRc
OGLEIII_OGLE-LMC-RRLYR-11408,2,OGLE-LMC-RRLYR-11408,RRe
OGLEIII_OGLE-LMC-RRLYR-11409,6,OGLE-LMC-RRLYR-11409,RRe
OGLEIII_OGLE-LMC-RRLYR-11410,5,OGLE-LMC-RRLYR-11410,RRab
OGLEIII_OGLE-LMC-RRLYR-11411,4,OGLE-LMC-RRLYR-11411,RRab
OGLEIII_OGLE-LMC-RRLYR-11412,6,OGLE-LMC-RRLYR-11412,RRc
OGLEIII_OGLE-LMC-RRLYR-11413,6,OGLE-LMC-RRLYR-11413,RRc
OGLEIII_OGLE-LMC-RRLYR-11414,5,OGLE-LMC-RRLYR-11414,RRc
OGLEIII_OGLE-LMC-RRLYR-11415,5,OGLE-LMC-RRLYR-11415,RRab
OGLEIII_OGLE-LMC-RRLYR-11416,4,OGLE-LMC-RRLYR-11416,RRab
OGLEIII_OGLE-LMC-RRLYR-11417,4,OGLE-LMC-RRLYR-11417,RRab
OGLEIII_OGLE-LMC-RRLYR-11418,1,OGLE-LMC-RRLYR-11418,RRab
OGLEIII_OGLE-LMC-RRLYR-11419,1,OGLE-LMC-RRLYR-11419,RRab
OGLEIII_OGLE-LMC-RRLYR-11420,6,OGLE-LMC-RRLYR-11420,RRc
OGLEIII_OGLE-LMC-RRLYR-11421,1,OGLE-LMC-RRLYR-11421,RRab
OGLEIII_OGLE-LMC-RRLYR-11422,4,OGLE-LMC-RRLYR-11422,RRab
OGLEIII_OGLE-LMC-RRLYR-11423,6,OGLE-LMC-RRLYR-11423,RRc
OGLEIII_OGLE-LMC-RRLYR-11424,5,OGLE-LMC-RRLYR-11424,RRab
OGLEIII_OGLE-LMC-RRLYR-11425,1,OGLE-LMC-RRLYR-11425,RRab
OGLEIII_OGLE-LMC-RRLYR-11426,2,OGLE-LMC-RRLYR-11426,RRd
OGLEIII_OGLE-LMC-RRLYR-11427,3,OGLE-LMC-RRLYR-11427,RRab
OGLEIII_OGLE-LMC-RRLYR-11428,5,OGLE-LMC-RRLYR-11428,RRab
OGLEIII_OGLE-LMC-RRLYR-11429,6,OGLE-LMC-RRLYR-11429,RRc
OGLEIII_OGLE-LMC-RRLYR-11430,4,OGLE-LMC-RRLYR-11430,RRab
OGLEIII_OGLE-LMC-RRLYR-11431,6,OGLE-LMC-RRLYR-11431,RRc
OGLEIII_OGLE-LMC-RRLYR-11432,2,OGLE-LMC-RRLYR-11432,RRab
OGLEIII_OGLE-LMC-RRLYR-11433,4,OGLE-LMC-RRLYR-11433,RRab
OGLEIII_OGLE-LMC-RRLYR-11434,4,OGLE-LMC-RRLYR-11434,RRab
OGLEIII_OGLE-LMC-RRLYR-11435,1,OGLE-LMC-RRLYR-11435,RRab
OGLEIII_OGLE-LMC-RRLYR-11436,1,OGLE-LMC-RRLYR-11436,RRab
OGLEIII_OGLE-LMC-RRLYR-11437,2,OGLE-LMC-RRLYR-11437,RRc
OGLEIII_OGLE-LMC-RRLYR-11438,5,OGLE-LMC-RRLYR-11438,RRab
OGLEIII_OGLE-LMC-RRLYR-11439,2,OGLE-LMC-RRLYR-11439,RRc
OGLEIII_OGLE-LMC-RRLYR-11440,2,OGLE-LMC-RRLYR-11440,RRc
OGLEIII_OGLE-LMC-RRLYR-11441,2,OGLE-LMC-RRLYR-11441,RRc
OGLEIII_OGLE-LMC-RRLYR-11442,4,OGLE-LMC-RRLYR-11442,RRab
OGLEIII_OGLE-LMC-RRLYR-11443,6,OGLE-LMC-RRLYR-11443,RRc
OGLEIII_OGLE-LMC-RRLYR-11444,4,OGLE-LMC-RRLYR-11444,RRab
OGLEIII_OGLE-LMC-RRLYR-11445,5,OGLE-LMC-RRLYR-11445,RRab
OGLEIII_OGLE-LMC-RRLYR-11446,1,OGLE-LMC-RRLYR-11446,RRab
OGLEIII_OGLE-LMC-RRLYR-11447,6,OGLE-LMC-RRLYR-11447,RRc
OGLEIII_OGLE-LMC-RRLYR-11448,1,OGLE-LMC-RRLYR-11448,RRab
OGLEIII_OGLE-LMC-RRLYR-11449,4,OGLE-LMC-RRLYR-11449,RRab
OGLEIII_OGLE-LMC-RRLYR-11450,1,OGLE-LMC-RRLYR-11450,RRab
OGLEIII_OGLE-LMC-RRLYR-11451,5,OGLE-LMC-RRLYR-11451,RRab
OGLEIII_OGLE-LMC-RRLYR-11452,1,OGLE-LMC-RRLYR-11452,RRab
OGLEIII_OGLE-LMC-RRLYR-11453,1,OGLE-LMC-RRLYR-11453,RRab
OGLEIII_OGLE-LMC-RRLYR-11454,1,OGLE-LMC-RRLYR-11454,RRab
OGLEIII_OGLE-LMC-RRLYR-11455,1,OGLE-LMC-RRLYR-11455,RRab
OGLEIII_OGLE-LMC-RRLYR-11456,3,OGLE-LMC-RRLYR-11456,RRab
OGLEIII_OGLE-LMC-RRLYR-11457,5,OGLE-LMC-RRLYR-11457,RRab
OGLEIII_OGLE-LMC-RRLYR-11458,4,OGLE-LMC-RRLYR-11458,RRab
OGLEIII_OGLE-LMC-RRLYR-11460,2,OGLE-LMC-RRLYR-11460,RRab
OGLEIII_OGLE-LMC-RRLYR-11461,2,OGLE-LMC-RRLYR-11461,RRd
OGLEIII_OGLE-LMC-RRLYR-11462,6,OGLE-LMC-RRLYR-11462,RRc
OGLEIII_OGLE-LMC-RRLYR-11463,4,OGLE-LMC-RRLYR-11463,RRab
OGLEIII_OGLE-LMC-RRLYR-11464,2,OGLE-LMC-RRLYR-11464,RRc
OGLEIII_OGLE-LMC-RRLYR-11465,5,OGLE-LMC-RRLYR-11465,RRab
OGLEIII_OGLE-LMC-RRLYR-11466,4,OGLE-LMC-RRLYR-11466,RRab
OGLEIII_OGLE-LMC-RRLYR-11467,1,OGLE-LMC-RRLYR-11467,RRab
OGLEIII_OGLE-LMC-RRLYR-11469,4,OGLE-LMC-RRLYR-11469,RRab
OGLEIII_OGLE-LMC-RRLYR-11470,4,OGLE-LMC-RRLYR-11470,RRab
OGLEIII_OGLE-LMC-RRLYR-11471,1,OGLE-LMC-RRLYR-11471,RRab
OGLEIII_OGLE-LMC-RRLYR-11472,2,OGLE-LMC-RRLYR-11472,RRc
OGLEIII_OGLE-LMC-RRLYR-11473,5,OGLE-LMC-RRLYR-11473,RRab
OGLEIII_OGLE-LMC-RRLYR-11474,5,OGLE-LMC-RRLYR-11474,RRab
OGLEIII_OGLE-LMC-RRLYR-11475,6,OGLE-LMC-RRLYR-11475,RRc
OGLEIII_OGLE-LMC-RRLYR-11477,6,OGLE-LMC-RRLYR-11477,RRc
OGLEIII_OGLE-LMC-RRLYR-11478,3,OGLE-LMC-RRLYR-11478,RRab
OGLEIII_OGLE-LMC-RRLYR-11479,2,OGLE-LMC-RRLYR-11479,RRc
OGLEIII_OGLE-LMC-RRLYR-11480,5,OGLE-LMC-RRLYR-11480,RRab
OGLEIII_OGLE-LMC-RRLYR-11481,2,OGLE-LMC-RRLYR-11481,RRc
OGLEIII_OGLE-LMC-RRLYR-11482,3,OGLE-LMC-RRLYR-11482,RRab
OGLEIII_OGLE-LMC-RRLYR-11483,1,OGLE-LMC-RRLYR-11483,RRab
OGLEIII_OGLE-LMC-RRLYR-11484,6,OGLE-LMC-RRLYR-11484,RRc
OGLEIII_OGLE-LMC-RRLYR-11485,5,OGLE-LMC-RRLYR-11485,RRab
OGLEIII_OGLE-LMC-RRLYR-11486,6,OGLE-LMC-RRLYR-11486,RRe
OGLEIII_OGLE-LMC-RRLYR-11487,5,OGLE-LMC-RRLYR-11487,RRab
OGLEIII_OGLE-LMC-RRLYR-11488,4,OGLE-LMC-RRLYR-11488,RRab
OGLEIII_OGLE-LMC-RRLYR-11489,6,OGLE-LMC-RRLYR-11489,RRc
OGLEIII_OGLE-LMC-RRLYR-11490,3,OGLE-LMC-RRLYR-11490,RRab
OGLEIII_OGLE-LMC-RRLYR-11491,2,OGLE-LMC-RRLYR-11491,RRc
OGLEIII_OGLE-LMC-RRLYR-11492,2,OGLE-LMC-RRLYR-11492,RRab
OGLEIII_OGLE-LMC-RRLYR-11493,1,OGLE-LMC-RRLYR-11493,RRab
OGLEIII_OGLE-LMC-RRLYR-11494,3,OGLE-LMC-RRLYR-11494,RRab
OGLEIII_OGLE-LMC-RRLYR-11495,1,OGLE-LMC-RRLYR-11495,RRab
OGLEIII_OGLE-LMC-RRLYR-11496,1,OGLE-LMC-RRLYR-11496,RRab
OGLEIII_OGLE-LMC-RRLYR-11497,2,OGLE-LMC-RRLYR-11497,RRc
OGLEIII_OGLE-LMC-RRLYR-11498,1,OGLE-LMC-RRLYR-11498,RRab
OGLEIII_OGLE-LMC-RRLYR-11499,2,OGLE-LMC-RRLYR-11499,RRc
OGLEIII_OGLE-LMC-RRLYR-11500,1,OGLE-LMC-RRLYR-11500,RRab
OGLEIII_OGLE-LMC-RRLYR-11501,4,OGLE-LMC-RRLYR-11501,RRab
OGLEIII_OGLE-LMC-RRLYR-11502,6,OGLE-LMC-RRLYR-11502,RRc
OGLEIII_OGLE-LMC-RRLYR-11503,1,OGLE-LMC-RRLYR-11503,RRab
OGLEIII_OGLE-LMC-RRLYR-11504,5,OGLE-LMC-RRLYR-11504,RRab
OGLEIII_OGLE-LMC-RRLYR-11505,5,OGLE-LMC-RRLYR-11505,RRab
OGLEIII_OGLE-LMC-RRLYR-11506,1,OGLE-LMC-RRLYR-11506,RRab
OGLEIII_OGLE-LMC-RRLYR-11507,5,OGLE-LMC-RRLYR-11507,RRab
OGLEIII_OGLE-LMC-RRLYR-11508,2,OGLE-LMC-RRLYR-11508,RRd
OGLEIII_OGLE-LMC-RRLYR-11509,1,OGLE-LMC-RRLYR-11509,RRab
OGLEIII_OGLE-LMC-RRLYR-11510,1,OGLE-LMC-RRLYR-11510,RRab
OGLEIII_OGLE-LMC-RRLYR-11511,3,OGLE-LMC-RRLYR-11511,RRe
OGLEIII_OGLE-LMC-RRLYR-11513,6,OGLE-LMC-RRLYR-11513,RRe
OGLEIII_OGLE-LMC-RRLYR-11514,5,OGLE-LMC-RRLYR-11514,RRab
OGLEIII_OGLE-LMC-RRLYR-11515,1,OGLE-LMC-RRLYR-11515,RRab
OGLEIII_OGLE-LMC-RRLYR-11516,1,OGLE-LMC-RRLYR-11516,RRab
OGLEIII_OGLE-LMC-RRLYR-11517,6,OGLE-LMC-RRLYR-11517,RRc
OGLEIII_OGLE-LMC-RRLYR-11518,4,OGLE-LMC-RRLYR-11518,RRab
OGLEIII_OGLE-LMC-RRLYR-11519,1,OGLE-LMC-RRLYR-11519,RRab
OGLEIII_OGLE-LMC-RRLYR-11520,1,OGLE-LMC-RRLYR-11520,RRab
OGLEIII_OGLE-LMC-RRLYR-11521,4,OGLE-LMC-RRLYR-11521,RRab
OGLEIII_OGLE-LMC-RRLYR-11522,1,OGLE-LMC-RRLYR-11522,RRab
OGLEIII_OGLE-LMC-RRLYR-11523,2,OGLE-LMC-RRLYR-11523,RRab
OGLEIII_OGLE-LMC-RRLYR-11524,4,OGLE-LMC-RRLYR-11524,RRab
OGLEIII_OGLE-LMC-RRLYR-11525,4,OGLE-LMC-RRLYR-11525,RRab
OGLEIII_OGLE-LMC-RRLYR-11526,1,OGLE-LMC-RRLYR-11526,RRab
OGLEIII_OGLE-LMC-RRLYR-11527,2,OGLE-LMC-RRLYR-11527,RRc
OGLEIII_OGLE-LMC-RRLYR-11528,1,OGLE-LMC-RRLYR-11528,RRab
OGLEIII_OGLE-LMC-RRLYR-11529,1,OGLE-LMC-RRLYR-11529,RRab
OGLEIII_OGLE-LMC-RRLYR-11530,1,OGLE-LMC-RRLYR-11530,RRab
OGLEIII_OGLE-LMC-RRLYR-11531,1,OGLE-LMC-RRLYR-11531,RRab
OGLEIII_OGLE-LMC-RRLYR-11532,2,OGLE-LMC-RRLYR-11532,RRc
OGLEIII_OGLE-LMC-RRLYR-11533,3,OGLE-LMC-RRLYR-11533,RRab
OGLEIII_OGLE-LMC-RRLYR-11534,1,OGLE-LMC-RRLYR-11534,RRab
OGLEIII_OGLE-LMC-RRLYR-11535,5,OGLE-LMC-RRLYR-11535,RRab
OGLEIII_OGLE-LMC-RRLYR-11536,6,OGLE-LMC-RRLYR-11536,RRe
OGLEIII_OGLE-LMC-RRLYR-11537,3,OGLE-LMC-RRLYR-11537,RRab
OGLEIII_OGLE-LMC-RRLYR-11538,1,OGLE-LMC-RRLYR-11538,RRab
OGLEIII_OGLE-LMC-RRLYR-11540,6,OGLE-LMC-RRLYR-11540,RRc
OGLEIII_OGLE-LMC-RRLYR-11541,4,OGLE-LMC-RRLYR-11541,RRab
OGLEIII_OGLE-LMC-RRLYR-11542,4,OGLE-LMC-RRLYR-11542,RRab
OGLEIII_OGLE-LMC-RRLYR-11544,2,OGLE-LMC-RRLYR-11544,RRc
OGLEIII_OGLE-LMC-RRLYR-11545,2,OGLE-LMC-RRLYR-11545,RRc
OGLEIII_OGLE-LMC-RRLYR-11546,2,OGLE-LMC-RRLYR-11546,RRab
OGLEIII_OGLE-LMC-RRLYR-11547,1,OGLE-LMC-RRLYR-11547,RRab
OGLEIII_OGLE-LMC-RRLYR-11548,1,OGLE-LMC-RRLYR-11548,RRab
OGLEIII_OGLE-LMC-RRLYR-11549,2,OGLE-LMC-RRLYR-11549,RRc
OGLEIII_OGLE-LMC-RRLYR-11550,6,OGLE-LMC-RRLYR-11550,RRe
OGLEIII_OGLE-LMC-RRLYR-11551,6,OGLE-LMC-RRLYR-11551,RRe
OGLEIII_OGLE-LMC-RRLYR-11552,3,OGLE-LMC-RRLYR-11552,RRab
OGLEIII_OGLE-LMC-RRLYR-11553,6,OGLE-LMC-RRLYR-11553,RRc
OGLEIII_OGLE-LMC-RRLYR-11554,6,OGLE-LMC-RRLYR-11554,RRe
OGLEIII_OGLE-LMC-RRLYR-11555,2,OGLE-LMC-RRLYR-11555,RRab
OGLEIII_OGLE-LMC-RRLYR-11556,3,OGLE-LMC-RRLYR-11556,RRab
OGLEIII_OGLE-LMC-RRLYR-11557,6,OGLE-LMC-RRLYR-11557,RRc
OGLEIII_OGLE-LMC-RRLYR-11558,4,OGLE-LMC-RRLYR-11558,RRab
OGLEIII_OGLE-LMC-RRLYR-11559,4,OGLE-LMC-RRLYR-11559,RRab
OGLEIII_OGLE-LMC-RRLYR-11560,5,OGLE-LMC-RRLYR-11560,RRab
OGLEIII_OGLE-LMC-RRLYR-11561,2,OGLE-LMC-RRLYR-11561,RRc
OGLEIII_OGLE-LMC-RRLYR-11562,6,OGLE-LMC-RRLYR-11562,RRc
OGLEIII_OGLE-LMC-RRLYR-11563,1,OGLE-LMC-RRLYR-11563,RRab
OGLEIII_OGLE-LMC-RRLYR-11564,4,OGLE-LMC-RRLYR-11564,RRab
OGLEIII_OGLE-LMC-RRLYR-11565,4,OGLE-LMC-RRLYR-11565,RRab
OGLEIII_OGLE-LMC-RRLYR-11566,5,OGLE-LMC-RRLYR-11566,RRab
OGLEIII_OGLE-LMC-RRLYR-11567,5,OGLE-LMC-RRLYR-11567,RRab
OGLEIII_OGLE-LMC-RRLYR-11568,1,OGLE-LMC-RRLYR-11568,RRab
OGLEIII_OGLE-LMC-RRLYR-11569,4,OGLE-LMC-RRLYR-11569,RRab
OGLEIII_OGLE-LMC-RRLYR-11570,5,OGLE-LMC-RRLYR-11570,RRab
OGLEIII_OGLE-LMC-RRLYR-11571,4,OGLE-LMC-RRLYR-11571,RRab
OGLEIII_OGLE-LMC-RRLYR-11572,4,OGLE-LMC-RRLYR-11572,RRab
OGLEIII_OGLE-LMC-RRLYR-11573,2,OGLE-LMC-RRLYR-11573,RRe
OGLEIII_OGLE-LMC-RRLYR-11574,4,OGLE-LMC-RRLYR-11574,RRab
OGLEIII_OGLE-LMC-RRLYR-11575,4,OGLE-LMC-RRLYR-11575,RRab
OGLEIII_OGLE-LMC-RRLYR-11576,2,OGLE-LMC-RRLYR-11576,RRc
OGLEIII_OGLE-LMC-RRLYR-11577,5,OGLE-LMC-RRLYR-11577,RRab
OGLEIII_OGLE-LMC-RRLYR-11578,2,OGLE-LMC-RRLYR-11578,RRc
OGLEIII_OGLE-LMC-RRLYR-11579,3,OGLE-LMC-RRLYR-11579,RRab
OGLEIII_OGLE-LMC-RRLYR-11580,1,OGLE-LMC-RRLYR-11580,RRab
OGLEIII_OGLE-LMC-RRLYR-11581,5,OGLE-LMC-RRLYR-11581,RRab
OGLEIII_OGLE-LMC-RRLYR-11582,1,OGLE-LMC-RRLYR-11582,RRab
OGLEIII_OGLE-LMC-RRLYR-11583,4,OGLE-LMC-RRLYR-11583,RRab
OGLEIII_OGLE-LMC-RRLYR-11584,4,OGLE-LMC-RRLYR-11584,RRab
OGLEIII_OGLE-LMC-RRLYR-11585,3,OGLE-LMC-RRLYR-11585,RRab
OGLEIII_OGLE-LMC-RRLYR-11586,3,OGLE-LMC-RRLYR-11586,RRc
OGLEIII_OGLE-LMC-RRLYR-11587,1,OGLE-LMC-RRLYR-11587,RRab
OGLEIII_OGLE-LMC-RRLYR-11588,4,OGLE-LMC-RRLYR-11588,RRab
OGLEIII_OGLE-LMC-RRLYR-11589,3,OGLE-LMC-RRLYR-11589,RRab
OGLEIII_OGLE-LMC-RRLYR-11590,4,OGLE-LMC-RRLYR-11590,RRab
OGLEIII_OGLE-LMC-RRLYR-11591,6,OGLE-LMC-RRLYR-11591,RRe
OGLEIII_OGLE-LMC-RRLYR-11592,4,OGLE-LMC-RRLYR-11592,RRab
OGLEIII_OGLE-LMC-RRLYR-11593,5,OGLE-LMC-RRLYR-11593,RRab
OGLEIII_OGLE-LMC-RRLYR-11594,3,OGLE-LMC-RRLYR-11594,RRab
OGLEIII_OGLE-LMC-RRLYR-11595,1,OGLE-LMC-RRLYR-11595,RRab
OGLEIII_OGLE-LMC-RRLYR-11596,2,OGLE-LMC-RRLYR-11596,RRc
OGLEIII_OGLE-LMC-RRLYR-11597,2,OGLE-LMC-RRLYR-11597,RRc
OGLEIII_OGLE-LMC-RRLYR-11598,1,OGLE-LMC-RRLYR-11598,RRab
OGLEIII_OGLE-LMC-RRLYR-11599,4,OGLE-LMC-RRLYR-11599,RRab
OGLEIII_OGLE-LMC-RRLYR-11600,2,OGLE-LMC-RRLYR-11600,RRc
OGLEIII_OGLE-LMC-RRLYR-11601,6,OGLE-LMC-RRLYR-11601,RRc
OGLEIII_OGLE-LMC-RRLYR-11602,1,OGLE-LMC-RRLYR-11602,RRab
OGLEIII_OGLE-LMC-RRLYR-11603,4,OGLE-LMC-RRLYR-11603,RRab
OGLEIII_OGLE-LMC-RRLYR-11604,4,OGLE-LMC-RRLYR-11604,RRab
OGLEIII_OGLE-LMC-RRLYR-11605,1,OGLE-LMC-RRLYR-11605,RRab
OGLEIII_OGLE-LMC-RRLYR-11606,6,OGLE-LMC-RRLYR-11606,RRe
OGLEIII_OGLE-LMC-RRLYR-11607,5,OGLE-LMC-RRLYR-11607,RRab
OGLEIII_OGLE-LMC-RRLYR-11608,1,OGLE-LMC-RRLYR-11608,RRab
OGLEIII_OGLE-LMC-RRLYR-11609,5,OGLE-LMC-RRLYR-11609,RRab
OGLEIII_OGLE-LMC-RRLYR-11610,6,OGLE-LMC-RRLYR-11610,RRab
OGLEIII_OGLE-LMC-RRLYR-11611,4,OGLE-LMC-RRLYR-11611,RRab
OGLEIII_OGLE-LMC-RRLYR-11612,4,OGLE-LMC-RRLYR-11612,RRab
OGLEIII_OGLE-LMC-RRLYR-11613,4,OGLE-LMC-RRLYR-11613,RRab
OGLEIII_OGLE-LMC-RRLYR-11614,1,OGLE-LMC-RRLYR-11614,RRab
OGLEIII_OGLE-LMC-RRLYR-11615,2,OGLE-LMC-RRLYR-11615,RRc
OGLEIII_OGLE-LMC-RRLYR-11616,1,OGLE-LMC-RRLYR-11616,RRab
OGLEIII_OGLE-LMC-RRLYR-11617,6,OGLE-LMC-RRLYR-11617,RRc
OGLEIII_OGLE-LMC-RRLYR-11618,1,OGLE-LMC-RRLYR-11618,RRab
OGLEIII_OGLE-LMC-RRLYR-11619,4,OGLE-LMC-RRLYR-11619,RRab
OGLEIII_OGLE-LMC-RRLYR-11620,5,OGLE-LMC-RRLYR-11620,RRab
OGLEIII_OGLE-LMC-RRLYR-11621,1,OGLE-LMC-RRLYR-11621,RRab
OGLEIII_OGLE-LMC-RRLYR-11622,1,OGLE-LMC-RRLYR-11622,RRab
OGLEIII_OGLE-LMC-RRLYR-11623,2,OGLE-LMC-RRLYR-11623,RRe
OGLEIII_OGLE-LMC-RRLYR-11624,2,OGLE-LMC-RRLYR-11624,RRc
OGLEIII_OGLE-LMC-RRLYR-11625,3,OGLE-LMC-RRLYR-11625,RRab
OGLEIII_OGLE-LMC-RRLYR-11626,1,OGLE-LMC-RRLYR-11626,RRab
OGLEIII_OGLE-LMC-RRLYR-11627,5,OGLE-LMC-RRLYR-11627,RRab
OGLEIII_OGLE-LMC-RRLYR-11628,2,OGLE-LMC-RRLYR-11628,RRc
OGLEIII_OGLE-LMC-RRLYR-11629,1,OGLE-LMC-RRLYR-11629,RRab
OGLEIII_OGLE-LMC-RRLYR-11630,5,OGLE-LMC-RRLYR-11630,RRab
OGLEIII_OGLE-LMC-RRLYR-11631,4,OGLE-LMC-RRLYR-11631,RRab
OGLEIII_OGLE-LMC-RRLYR-11632,2,OGLE-LMC-RRLYR-11632,RRe
OGLEIII_OGLE-LMC-RRLYR-11633,5,OGLE-LMC-RRLYR-11633,RRab
OGLEIII_OGLE-LMC-RRLYR-11634,1,OGLE-LMC-RRLYR-11634,RRab
OGLEIII_OGLE-LMC-RRLYR-11635,2,OGLE-LMC-RRLYR-11635,RRab
OGLEIII_OGLE-LMC-RRLYR-11636,5,OGLE-LMC-RRLYR-11636,RRab
OGLEIII_OGLE-LMC-RRLYR-11637,2,OGLE-LMC-RRLYR-11637,RRab
OGLEIII_OGLE-LMC-RRLYR-11638,2,OGLE-LMC-RRLYR-11638,RRd
OGLEIII_OGLE-LMC-RRLYR-11639,2,OGLE-LMC-RRLYR-11639,RRe
OGLEIII_OGLE-LMC-RRLYR-11640,3,OGLE-LMC-RRLYR-11640,RRab
OGLEIII_OGLE-LMC-RRLYR-11641,5,OGLE-LMC-RRLYR-11641,RRab
OGLEIII_OGLE-LMC-RRLYR-11642,6,OGLE-LMC-RRLYR-11642,RRc
OGLEIII_OGLE-LMC-RRLYR-11643,6,OGLE-LMC-RRLYR-11643,RRc
OGLEIII_OGLE-LMC-RRLYR-11644,3,OGLE-LMC-RRLYR-11644,RRab
OGLEIII_OGLE-LMC-RRLYR-11645,5,OGLE-LMC-RRLYR-11645,RRab
OGLEIII_OGLE-LMC-RRLYR-11646,4,OGLE-LMC-RRLYR-11646,RRab
OGLEIII_OGLE-LMC-RRLYR-11647,5,OGLE-LMC-RRLYR-11647,RRab
OGLEIII_OGLE-LMC-RRLYR-11648,2,OGLE-LMC-RRLYR-11648,RRc
OGLEIII_OGLE-LMC-RRLYR-11649,1,OGLE-LMC-RRLYR-11649,RRab
OGLEIII_OGLE-LMC-RRLYR-11650,1,OGLE-LMC-RRLYR-11650,RRab
OGLEIII_OGLE-LMC-RRLYR-11651,5,OGLE-LMC-RRLYR-11651,RRe
OGLEIII_OGLE-LMC-RRLYR-11652,1,OGLE-LMC-RRLYR-11652,RRab
OGLEIII_OGLE-LMC-RRLYR-11653,3,OGLE-LMC-RRLYR-11653,RRab
OGLEIII_OGLE-LMC-RRLYR-11654,1,OGLE-LMC-RRLYR-11654,RRab
OGLEIII_OGLE-LMC-RRLYR-11655,1,OGLE-LMC-RRLYR-11655,RRab
OGLEIII_OGLE-LMC-RRLYR-11656,4,OGLE-LMC-RRLYR-11656,RRab
OGLEIII_OGLE-LMC-RRLYR-11657,4,OGLE-LMC-RRLYR-11657,RRab
OGLEIII_OGLE-LMC-RRLYR-11658,3,OGLE-LMC-RRLYR-11658,RRab
OGLEIII_OGLE-LMC-RRLYR-11659,1,OGLE-LMC-RRLYR-11659,RRab
OGLEIII_OGLE-LMC-RRLYR-11660,1,OGLE-LMC-RRLYR-11660,RRab
OGLEIII_OGLE-LMC-RRLYR-11661,1,OGLE-LMC-RRLYR-11661,RRab
OGLEIII_OGLE-LMC-RRLYR-11662,5,OGLE-LMC-RRLYR-11662,RRab
OGLEIII_OGLE-LMC-RRLYR-11663,2,OGLE-LMC-RRLYR-11663,RRc
OGLEIII_OGLE-LMC-RRLYR-11664,4,OGLE-LMC-RRLYR-11664,RRab
OGLEIII_OGLE-LMC-RRLYR-11665,5,OGLE-LMC-RRLYR-11665,RRab
OGLEIII_OGLE-LMC-RRLYR-11666,2,OGLE-LMC-RRLYR-11666,RRe
OGLEIII_OGLE-LMC-RRLYR-11667,4,OGLE-LMC-RRLYR-11667,RRab
OGLEIII_OGLE-LMC-RRLYR-11668,1,OGLE-LMC-RRLYR-11668,RRab
OGLEIII_OGLE-LMC-RRLYR-11669,1,OGLE-LMC-RRLYR-11669,RRab
OGLEIII_OGLE-LMC-RRLYR-11670,2,OGLE-LMC-RRLYR-11670,RRc
OGLEIII_OGLE-LMC-RRLYR-11671,2,OGLE-LMC-RRLYR-11671,RRd
OGLEIII_OGLE-LMC-RRLYR-11672,2,OGLE-LMC-RRLYR-11672,RRd
OGLEIII_OGLE-LMC-RRLYR-11673,3,OGLE-LMC-RRLYR-11673,RRab
OGLEIII_OGLE-LMC-RRLYR-11674,1,OGLE-LMC-RRLYR-11674,RRab
OGLEIII_OGLE-LMC-RRLYR-11675,6,OGLE-LMC-RRLYR-11675,RRe
OGLEIII_OGLE-LMC-RRLYR-11676,6,OGLE-LMC-RRLYR-11676,RRc
OGLEIII_OGLE-LMC-RRLYR-11677,4,OGLE-LMC-RRLYR-11677,RRab
OGLEIII_OGLE-LMC-RRLYR-11678,4,OGLE-LMC-RRLYR-11678,RRab
OGLEIII_OGLE-LMC-RRLYR-11679,2,OGLE-LMC-RRLYR-11679,RRab
